customer_id,signup_date,last_login_date,region,sector,plan_type,contract_type,acquisition_channel,monthly_fee_gbp,tenure_months,usage_minutes_30d,active_days_30d,support_tickets_90d,invoices_late_6m,satisfaction_score,renewal_month,account_notes,cancellation_reason,account_closed_date,retention_offer_after_churn,churned,signup_month,signup_quarter,days_since_last_login,tenure_band,usage_per_active_day,fee_per_usage_minute,ticket_rate_per_tenure,low_usage_high_tickets_flag,monthly_contract_low_satisfaction_flag,account_note_length,mentions_price_issue,mentions_support_issue,late_payment_rate,days_to_renewal,satisfaction_x_support_load
CUST-1648,2023-09-09,2024-12-27,North West,Professional Services,Standard,Annual,Sales-led,108.71,15,243.0,3,1,1,7.8,10,Invoice query raised; finance contact requested clarification.,,,,0,9,3,4,growing,81.0,0.4473662551440329,0.06666666666666667,0,0,62,1,0,0.06666666666666667,274,2.2
CUST-1649,2020-04-05,2024-12-19,Wales,Retail,Premium,Monthly,Partner,177.08,56,103.5,12,0,0,9.4,1,Multiple support contacts; wants faster response time.,,,,0,4,2,12,long_term,8.625,1.7109178743961353,0.0,0,0,54,0,1,0.0,1,0.0
CUST-1650,2020-10-29,2024-12-30,London,Healthcare,Standard,Monthly,Self-serve,95.53,50,145.6,3,5,1,7.3,6,Manager requested renewal details and training resources.,low_usage,2025-01-14,success_call,1,10,4,1,long_term,48.53333333333333,0.6561126373626374,0.1,0,0,57,0,0,0.02,152,13.5
CUST-1651,2021-04-04,2024-12-30,North West,Professional Services,Standard,Monthly,Sales-led,78.13,44,350.5,13,3,1,,6,Manager requested renewal details and training resources.,price,2025-02-20,discount,1,4,2,1,long_term,26.96153846153846,0.2229101283880171,0.06818181818181818,0,0,57,0,0,0.022727272727272728,152,15.0
CUST-1652,2022-03-28,2024-12-27,South West,Technology,Premium,Annual,Sales-led,166.33,33,437.6,16,1,0,10.0,10,Support issue around onboarding and admin setup.,,,,0,3,1,4,established,27.35,0.3800959780621572,0.030303030303030304,0,0,48,0,1,0.0,274,0.0
CUST-1653,2020-12-29,2024-12-14,Wales,Healthcare,Standard,Annual,Self-serve,102.82,48,216.0,11,2,1,10.0,10,Manager requested renewal details and training resources.,,,,0,12,4,17,long_term,19.636363636363637,0.4760185185185185,0.041666666666666664,0,0,57,0,0,0.020833333333333332,274,0.0
CUST-1654,2022-02-22,2024-12-20,South East,Public Sector,Basic,Monthly,Sales-led,47.35,34,210.8,16,0,0,7.4,5,Invoice query raised; finance contact requested clarification.,,,,0,2,1,11,established,13.175,0.22462049335863377,0.0,0,0,62,1,0,0.0,121,0.0
CUST-1655,2022-12-26,2024-12-24,Northern Ireland,Technology,Enterprise,Monthly,Partner,349.9,24,311.6,15,6,0,5.8,8,Low usage noted in recent month; customer did not attend webinar.,support,2025-02-07,none,1,12,4,7,established,20.773333333333333,1.1229139922978175,0.25,0,1,65,0,0,0.0,213,25.200000000000003
CUST-1656,2023-04-24,2024-12-29,South East,Professional Services,Standard,Annual,Partner,111.47,20,342.9,8,2,0,6.8,8,Customer happy with product but needs integration advice.,,,,0,4,2,2,established,42.8625,0.3250801983085448,0.1,0,0,57,0,0,0.0,213,6.4
CUST-1657,2020-05-24,2024-12-25,Northern Ireland,Manufacturing,Basic,Monthly,Sales-led,34.75,55,215.3,3,0,0,9.9,9,Manager requested renewal details and training resources.,,,,0,5,2,6,long_term,71.76666666666667,0.16140269391546677,0.0,0,0,57,0,0,0.0,244,0.0
CUST-1658,2020-07-21,2024-12-24,South East,Technology,Standard,Annual,Self-serve,96.17,53,224.8,7,0,0,10.0,12,Customer happy with product but needs integration advice.,,,,0,7,3,7,long_term,32.114285714285714,0.42780249110320284,0.0,0,0,57,0,0,0.0,335,0.0
CUST-1659,2020-05-18,2024-12-26,Scotland,Manufacturing,Basic,Monthly,Sales-led,51.26,55,191.4,7,1,0,7.2,10,Customer happy with product but needs integration advice.,,,,0,5,2,5,long_term,27.342857142857145,0.26781609195402295,0.01818181818181818,0,0,57,0,0,0.0,274,2.8
CUST-1660,2023-08-21,2024-12-28,North West,Healthcare,Basic,Annual,Sales-led,40.55,16,207.0,1,2,0,4.6,2,Low usage noted in recent month; customer did not attend webinar.,low_usage,2025-01-16,none,1,8,3,3,growing,207.0,0.19589371980676326,0.125,0,0,65,0,0,0.0,32,10.8
CUST-1661,2022-08-10,2024-12-28,South East,Healthcare,Premium,Monthly,Renewal upgrade,196.18,28,226.3,12,3,0,6.6,11,Multiple support contacts; wants faster response time.,,,,0,8,3,3,established,18.858333333333334,0.8669023420238621,0.10714285714285714,0,0,54,0,1,0.0,305,10.200000000000001
CUST-1662,2022-02-14,2024-12-31,Northern Ireland,Professional Services,Basic,Annual,Self-serve,59.9,34,152.7,2,4,1,,7,Multiple support contacts; wants faster response time.,low_usage,2025-03-09,none,1,2,1,0,established,76.35,0.39227242960052394,0.11764705882352941,0,0,54,0,1,0.029411764705882353,182,20.0
CUST-1663,2023-02-28,2024-12-27,London,Education,Premium,Monthly,Renewal upgrade,182.48,22,483.0,25,4,0,8.3,10,Healthy adoption in team; users asked for reporting improvements.,,,,0,2,1,4,established,19.32,0.37780538302277433,0.18181818181818182,0,0,65,0,0,0.0,274,6.799999999999997
CUST-1664,2022-05-05,2024-12-21,London,Technology,Enterprise,Annual,Sales-led,370.53,31,307.8,20,4,0,8.0,10,Healthy adoption in team; users asked for reporting improvements.,,,,0,5,2,10,established,15.39,1.2038011695906432,0.12903225806451613,0,0,65,0,0,0.0,274,8.0
CUST-1665,2020-12-09,2024-12-29,South East,Technology,Standard,Annual,Sales-led,81.01,48,315.6,12,0,0,8.0,8,Multiple support contacts; wants faster response time.,,,,0,12,4,2,long_term,26.3,0.2566856780735108,0.0,0,0,54,0,1,0.0,213,0.0
CUST-1666,2022-01-14,2024-12-30,Midlands,Professional Services,Premium,Annual,Self-serve,178.91,35,538.5,23,3,1,10.0,3,Manager requested renewal details and training resources.,,,,0,1,1,1,established,23.41304347826087,0.3322376973073352,0.08571428571428572,0,0,57,0,0,0.02857142857142857,60,0.0
CUST-1667,2022-10-23,2024-12-24,Midlands,Manufacturing,Premium,Monthly,Self-serve,183.4,26,293.2,7,3,1,8.1,12,Support issue around onboarding and admin setup.,support,2025-03-13,none,1,10,4,7,established,41.885714285714286,0.6255115961800819,0.11538461538461539,0,0,48,0,1,0.038461538461538464,335,5.700000000000001
CUST-1668,2020-02-22,2024-12-17,South West,Retail,Enterprise,Monthly,Renewal upgrade,338.03,58,336.7,16,1,2,8.8,1,Invoice query raised; finance contact requested clarification.,,,,0,2,1,14,long_term,21.04375,1.003950103950104,0.017241379310344827,0,0,62,1,0,0.034482758620689655,1,1.1999999999999993
CUST-1669,2022-06-04,2024-12-31,South East,Technology,Standard,Annual,Sales-led,102.61,30,228.7,7,1,0,8.4,12,Low usage noted in recent month; customer did not attend webinar.,,,,0,6,2,0,established,32.67142857142857,0.4486663751639703,0.03333333333333333,0,0,65,0,0,0.0,335,1.5999999999999996
CUST-1670,2021-12-26,2024-12-30,North West,Professional Services,Basic,Annual,Renewal upgrade,35.72,36,208.8,4,2,0,8.6,8,Healthy adoption in team; users asked for reporting improvements.,business_closed,2025-02-19,none,1,12,4,1,established,52.2,0.17107279693486588,0.05555555555555555,0,0,65,0,0,0.0,213,2.8000000000000007
CUST-1671,2020-04-11,2024-12-24,London,Technology,Standard,Monthly,Renewal upgrade,107.29,56,168.3,6,0,1,8.5,1,Customer mentioned price sensitivity and asked about lower plan options.,,,,0,4,2,7,long_term,28.05,0.6374925727866905,0.0,0,0,72,1,0,0.017857142857142856,1,0.0
CUST-1672,2021-01-19,2024-12-10,Scotland,Public Sector,Standard,Monthly,Self-serve,111.69,47,610.9,23,1,1,8.0,3,Invoice query raised; finance contact requested clarification.,,,,0,1,1,21,long_term,26.56086956521739,0.18282861352103455,0.02127659574468085,0,0,62,1,0,0.02127659574468085,60,2.0
CUST-1673,2021-10-16,2024-12-24,South West,Professional Services,Basic,Monthly,Self-serve,52.27,38,,1,2,0,7.8,10,Invoice query raised; finance contact requested clarification.,business_closed,2025-01-07,discount,1,10,4,7,long_term,,,0.05263157894736842,0,0,62,1,0,0.0,274,4.4
CUST-1674,2021-05-15,2024-12-25,Midlands,Professional Services,Standard,Annual,Self-serve,76.77,43,210.1,12,7,0,7.8,11,Support issue around onboarding and admin setup.,business_closed,2025-03-03,success_call,1,5,2,6,long_term,17.508333333333333,0.36539742979533557,0.16279069767441862,0,0,48,0,1,0.0,305,15.400000000000002
CUST-1675,2021-02-27,2024-11-20,Scotland,Public Sector,Basic,Annual,Sales-led,37.4,46,223.2,6,5,0,8.9,1,Invoice query raised; finance contact requested clarification.,,,,0,2,1,41,long_term,37.199999999999996,0.16756272401433692,0.10869565217391304,0,0,62,1,0,0.0,1,5.499999999999998
CUST-1676,2022-08-05,2024-12-12,North West,Professional Services,Enterprise,Annual,Partner,355.78,28,390.0,23,4,0,8.7,2,Healthy adoption in team; users asked for reporting improvements.,,,,0,8,3,19,established,16.956521739130434,0.9122564102564101,0.14285714285714285,0,0,65,0,0,0.0,32,5.200000000000003
CUST-1677,2021-08-13,2024-12-27,South West,Education,Basic,Annual,Self-serve,49.25,40,146.1,1,1,0,6.4,1,Invoice query raised; finance contact requested clarification.,,,,0,8,3,4,long_term,146.1,0.33709787816563996,0.025,0,0,62,1,0,0.0,1,3.5999999999999996
CUST-1678,2021-12-27,2024-12-05,North West,Technology,Basic,Monthly,Renewal upgrade,20.0,36,54.6,9,3,1,5.4,8,Customer mentioned price sensitivity and asked about lower plan options.,support,2025-02-15,discount,1,12,4,26,established,6.066666666666666,0.3663003663003663,0.08333333333333333,1,1,72,1,0,0.027777777777777776,213,13.799999999999999
CUST-1679,2023-03-11,2024-12-19,London,Education,Basic,Monthly,Self-serve,63.91,21,74.9,0,2,1,6.3,6,Customer happy with product but needs integration advice.,competitor,2025-03-26,success_call,1,3,1,12,established,,0.8532710280373831,0.09523809523809523,0,0,57,0,0,0.047619047619047616,152,7.4
CUST-1680,2020-05-16,2024-12-28,South East,Healthcare,Basic,Monthly,Self-serve,50.64,55,162.9,7,1,0,8.2,1,Invoice query raised; finance contact requested clarification.,,,,0,5,2,3,long_term,23.271428571428572,0.31086556169429097,0.01818181818181818,0,0,62,1,0,0.0,1,1.8000000000000007
CUST-1681,2021-06-09,2024-12-30,London,Healthcare,Basic,Annual,Partner,39.17,42,52.3,0,1,0,7.3,6,Low usage noted in recent month; customer did not attend webinar.,,,,0,6,2,1,long_term,,0.7489483747609943,0.023809523809523808,0,0,65,0,0,0.0,152,2.7
CUST-1682,2020-04-16,2024-12-29,London,Professional Services,Basic,Monthly,Self-serve,60.94,56,199.4,7,1,2,5.7,12,Invoice query raised; finance contact requested clarification.,,,,0,4,2,2,long_term,28.485714285714288,0.30561685055165494,0.017857142857142856,0,1,62,1,0,0.03571428571428571,335,4.3
CUST-1683,2023-09-15,2024-12-26,London,Technology,Basic,Monthly,Renewal upgrade,40.87,15,256.6,13,0,1,6.5,10,Support issue around onboarding and admin setup.,,,,0,9,3,5,growing,19.73846153846154,0.15927513639906468,0.0,0,0,48,0,1,0.06666666666666667,274,0.0
CUST-1684,2020-09-28,2024-12-30,North West,Retail,Basic,Monthly,Sales-led,40.74,51,216.7,15,2,2,4.0,6,Support issue around onboarding and admin setup.,business_closed,2025-02-06,none,1,9,3,1,long_term,14.446666666666665,0.18800184586986618,0.0392156862745098,0,1,48,0,1,0.0392156862745098,152,12.0
CUST-1685,2023-04-12,2024-12-04,Wales,Retail,Standard,Monthly,Renewal upgrade,103.3,20,316.9,17,3,0,3.3,5,Support issue around onboarding and admin setup.,business_closed,2025-02-18,discount,1,4,2,27,established,18.641176470588235,0.32597033764594513,0.15,0,1,48,0,1,0.0,121,20.1
CUST-1686,2020-10-05,2024-12-29,South East,Retail,Standard,Annual,Partner,120.37,50,71.4,1,1,0,7.3,12,Customer mentioned price sensitivity and asked about lower plan options.,support,2025-02-10,none,1,10,4,2,long_term,71.4,1.6858543417366947,0.02,0,0,72,1,0,0.0,335,2.7
CUST-1687,2021-04-18,2024-12-09,North West,Technology,Standard,Monthly,Renewal upgrade,118.48,44,171.6,8,2,0,10.0,8,Support issue around onboarding and admin setup.,,,,0,4,2,22,long_term,21.45,0.6904428904428905,0.045454545454545456,0,0,48,0,1,0.0,213,0.0
CUST-1688,2022-06-07,2024-12-22,South West,Professional Services,Standard,Monthly,Self-serve,103.32,30,114.1,1,3,1,9.6,10,Healthy adoption in team; users asked for reporting improvements.,support,2025-02-10,success_call,1,6,2,9,established,114.1,0.905521472392638,0.1,1,0,65,0,0,0.03333333333333333,274,1.200000000000001
CUST-1689,2023-04-28,2024-12-09,Midlands,Technology,Basic,Annual,Partner,54.55,20,69.6,0,4,0,5.3,5,Invoice query raised; finance contact requested clarification.,support,2025-03-09,discount,1,4,2,22,established,,0.7837643678160919,0.2,1,0,62,1,0,0.0,121,18.8
CUST-1690,2020-09-16,2024-12-31,Scotland,Manufacturing,Basic,Monthly,Sales-led,58.5,51,115.1,0,2,0,7.7,10,Healthy adoption in team; users asked for reporting improvements.,,,,0,9,3,0,long_term,,0.5082536924413553,0.0392156862745098,0,0,65,0,0,0.0,274,4.6
CUST-1691,2020-11-07,2024-12-24,South East,Public Sector,Basic,Monthly,Partner,33.92,49,299.7,10,2,1,5.7,9,Healthy adoption in team; users asked for reporting improvements.,,,,0,11,4,7,long_term,29.97,0.11317984651317986,0.04081632653061224,0,1,65,0,0,0.02040816326530612,244,8.6
CUST-1692,2023-07-11,2024-12-29,South West,Technology,Premium,Monthly,Sales-led,186.73,17,520.8,22,3,1,6.5,1,Customer happy with product but needs integration advice.,,,,0,7,3,2,growing,23.672727272727272,0.35854454685099846,0.17647058823529413,0,0,57,0,0,0.058823529411764705,1,10.5
CUST-1693,2021-04-15,2024-11-24,South East,Public Sector,Enterprise,Annual,Sales-led,340.19,44,,0,9,0,4.2,7,Low usage noted in recent month; customer did not attend webinar.,support,2025-02-05,none,1,4,2,37,long_term,,,0.20454545454545456,0,0,65,0,0,0.0,182,52.199999999999996
CUST-1694,2020-11-02,2024-12-12,South East,Technology,Enterprise,Monthly,Self-serve,352.82,49,275.3,11,3,0,7.5,5,Healthy adoption in team; users asked for reporting improvements.,,,,0,11,4,19,long_term,25.027272727272727,1.2815837268434433,0.061224489795918366,0,0,65,0,0,0.0,121,7.5
CUST-1695,2022-12-21,2024-12-29,South West,Professional Services,Standard,Annual,Sales-led,96.27,24,276.5,17,3,0,7.6,9,Customer happy with product but needs integration advice.,price,2025-01-16,success_call,1,12,4,2,established,16.264705882352942,0.3481735985533454,0.125,0,0,57,0,0,0.0,244,7.200000000000001
CUST-1696,2020-05-13,2024-12-03,Scotland,Public Sector,Standard,Annual,Self-serve,105.01,55,199.5,12,3,0,,2,Healthy adoption in team; users asked for reporting improvements.,,,,0,5,2,28,long_term,16.625,0.5263659147869675,0.05454545454545454,0,0,65,0,0,0.0,32,15.0
CUST-1697,2023-06-19,2024-12-19,Midlands,Education,Standard,Annual,Partner,100.42,18,409.9,14,1,0,9.9,10,Invoice query raised; finance contact requested clarification.,,,,0,6,2,12,growing,29.27857142857143,0.2449865820931935,0.05555555555555555,0,0,62,1,0,0.0,274,0.09999999999999964
CUST-1698,2023-07-02,2024-12-23,Scotland,Education,Premium,Monthly,Sales-led,142.12,18,177.9,2,3,0,7.0,10,Customer mentioned price sensitivity and asked about lower plan options.,business_closed,2025-01-10,none,1,7,3,8,growing,88.95,0.798875772906127,0.16666666666666666,0,0,72,1,0,0.0,274,9.0
CUST-1699,2023-06-04,2024-12-14,Wales,Technology,Premium,Annual,Partner,181.15,18,188.2,9,2,0,7.8,6,Low usage noted in recent month; customer did not attend webinar.,,,,0,6,2,17,growing,20.91111111111111,0.9625398512221043,0.1111111111111111,0,0,65,0,0,0.0,152,4.4
CUST-1700,2021-03-07,2024-12-24,South East,Technology,Premium,Monthly,Sales-led,186.71,45,144.8,0,1,1,5.8,11,Low usage noted in recent month; customer did not attend webinar.,,,,0,3,1,7,long_term,,1.2894337016574584,0.022222222222222223,0,1,65,0,0,0.022222222222222223,305,4.2
CUST-1701,2020-06-15,2024-12-15,South East,Manufacturing,Premium,Monthly,Partner,184.35,54,197.4,12,2,0,5.8,6,Support issue around onboarding and admin setup.,,,,0,6,2,16,long_term,16.45,0.9338905775075987,0.037037037037037035,0,1,48,0,1,0.0,152,8.4
CUST-1702,2021-09-13,2024-12-22,South East,Education,Standard,Annual,Partner,97.77,39,40.8,1,4,0,4.4,1,Customer happy with product but needs integration advice.,price,2025-02-25,none,1,9,3,9,long_term,40.8,2.396323529411765,0.10256410256410256,1,0,57,0,0,0.0,1,22.4
CUST-1703,2021-05-03,2024-12-31,London,Healthcare,Premium,Monthly,Self-serve,198.71,43,202.3,15,1,4,7.6,7,Manager requested renewal details and training resources.,,,,0,5,2,0,long_term,13.486666666666668,0.982254078101829,0.023255813953488372,0,0,57,0,0,0.09302325581395349,182,2.4000000000000004
CUST-1704,2023-11-01,2024-12-27,Northern Ireland,Healthcare,Premium,Monthly,Partner,182.74,13,241.8,3,3,1,6.9,4,Customer happy with product but needs integration advice.,low_usage,2025-01-06,none,1,11,4,4,growing,80.60000000000001,0.7557485525227461,0.23076923076923078,0,0,57,0,0,0.07692307692307693,91,9.299999999999999
CUST-1705,2022-07-11,2024-12-24,South East,Healthcare,Standard,Monthly,Renewal upgrade,104.25,29,,12,3,1,4.5,11,,,,,0,7,3,7,established,,,0.10344827586206896,0,1,0,0,0,0.034482758620689655,305,16.5
CUST-1706,2023-10-10,2024-12-22,Scotland,Healthcare,Enterprise,Monthly,Partner,361.53,14,148.9,6,2,0,7.5,7,Low usage noted in recent month; customer did not attend webinar.,,,,0,10,4,9,growing,24.816666666666666,2.4280053727333777,0.14285714285714285,0,0,65,0,0,0.0,182,5.0
CUST-1707,2023-01-01,2024-12-30,Midlands,Professional Services,Basic,Monthly,Self-serve,53.35,23,161.2,5,1,3,5.0,10,Invoice query raised; finance contact requested clarification.,,,,0,1,1,1,established,32.239999999999995,0.3309553349875931,0.043478260869565216,0,1,62,1,0,0.13043478260869565,274,5.0
CUST-1708,2022-11-09,2024-12-19,Midlands,Professional Services,Enterprise,Annual,Self-serve,338.22,25,332.4,8,4,0,10.0,12,Multiple support contacts; wants faster response time.,,,,0,11,4,12,established,41.55,1.0175090252707584,0.16,0,0,54,0,1,0.0,335,0.0
CUST-1709,2020-06-12,2024-12-23,North West,Public Sector,Premium,Annual,Partner,149.74,54,286.3,14,1,0,7.5,2,Support issue around onboarding and admin setup.,,,,0,6,2,8,long_term,20.45,0.5230178134823612,0.018518518518518517,0,0,48,0,1,0.0,32,2.5
CUST-1710,2020-04-10,2024-12-16,North West,Healthcare,Basic,Monthly,Sales-led,43.27,56,218.8,11,1,0,9.1,9,Manager requested renewal details and training resources.,,,,0,4,2,15,long_term,19.89090909090909,0.19776051188299817,0.017857142857142856,0,0,57,0,0,0.0,244,0.9000000000000004
CUST-1711,2020-03-08,2024-12-14,South West,Technology,Standard,Annual,Partner,108.13,57,124.7,12,6,0,8.1,11,Manager requested renewal details and training resources.,,,,0,3,1,17,long_term,10.391666666666667,0.8671210906174819,0.10526315789473684,0,0,57,0,0,0.0,305,11.400000000000002
CUST-1712,2022-05-16,2024-12-10,Wales,Manufacturing,Basic,Monthly,Sales-led,44.76,31,130.0,9,2,0,6.1,10,Invoice query raised; finance contact requested clarification.,price,2025-03-09,success_call,1,5,2,21,established,14.444444444444445,0.3443076923076923,0.06451612903225806,0,0,62,1,0,0.0,274,7.800000000000001
CUST-1713,2020-10-21,2024-12-27,Midlands,Professional Services,Premium,Monthly,Partner,188.61,50,80.3,1,2,1,7.1,5,Multiple support contacts; wants faster response time.,competitor,2025-02-08,discount,1,10,4,4,long_term,80.3,2.3488169364881695,0.04,0,0,54,0,1,0.02,121,5.800000000000001
CUST-1714,2023-12-15,2024-12-27,South West,Professional Services,Premium,Monthly,Sales-led,180.78,12,320.3,9,1,2,8.7,9,Customer happy with product but needs integration advice.,,,,0,12,4,4,growing,35.58888888888889,0.5644083671557915,0.08333333333333333,0,0,57,0,0,0.16666666666666666,244,1.3000000000000007
CUST-1715,2020-07-12,2024-12-15,Midlands,Retail,Standard,Monthly,Sales-led,114.46,53,117.2,0,1,0,7.9,11,Invoice query raised; finance contact requested clarification.,,,,0,7,3,16,long_term,,0.9766211604095563,0.018867924528301886,0,0,62,1,0,0.0,305,2.0999999999999996
